5.968229722495681511e-01,6.603207154012146196e-01,1.028414362848681485e+00,8.412496408778906698e-01,7.234567786993058025e-01,9.105100895984042930e-01,1.215342855460759264e+00,1.689264220007611117e+00,7.340301460047544690e-01,4.760808054462420946e-01,7.063698203660770947e-01,6.670296286069652414e-01,1.553539516068616289e+00,7.941893102474447685e-01,4.693915153026850251e-01,7.533730296724974185e-01,1.139869969012188511e+00,7.119812314798320552e-01,1.077593337264011630e+00,9.791244540004679919e-01,8.174596116380457023e-01,8.332670081960540376e-01,6.771250997070512589e-01,9.984860382514592070e-01,1.155182743034610882e+00,6.019794310338942855e-01,1.070445407727384168e+00,1.302899205136744065e+00,9.689856583353375630e-01,6.991882977830282675e-01,6.305086233840028198e-01,7.281106041000497964e-01,1.009299777304437207e+00,8.894256180032454884e-01,9.365877490253591287e-01,7.019107655349512420e-01,1.331874824083162157e+00,9.272874894310927374e-01,6.897076162831009549e-01,7.321929068245036643e-01,9.678412030311074332e-01,1.196239999880070126e+00,9.961334277304176865e-01,1.015696734972313831e+00,8.336440849916637585e-01,1.404596617824828808e+00,1.106663519929607320e+00,1.251546458949343021e+00,8.484561811280497690e-01,8.415278070652340014e-01
7.382341356995937298e-01,8.653810895801647973e-01,6.343355628117292033e-01,6.221036329592203318e-01,1.396398524734445257e+00,3.672903630104196182e-01,9.683260391966509451e-01,5.074277062267490424e-01,4.853929549308134139e-01,7.270077159892404106e-01,1.011877391405018312e+00,1.112679858741103534e+00,2.752040802034532163e-01,8.717601818988851559e-01,6.227661998114404351e-01,8.123086028825070581e-01,8.420388521782296021e-01,6.429908397593354641e-01,6.570567352377644221e-01,7.782068674461399826e-01,8.638405060914624567e-01,5.752745979168270019e-01,1.019177240249653060e+00,1.045318049049334785e+00,1.068437875588636787e+00,7.797364694674282504e-01,7.659049266163003855e-01,1.367832143756321006e+00,8.582157492304706148e-01,8.506880217231179708e-01,1.090789898662764656e+00,8.893060126186685954e-01,1.094074718623271103e+00,1.027506056182641903e+00,8.241204363321937842e-01,1.056797936427332107e+00,1.165066408741043169e+00,1.218284646886878431e+00,1.048243557465187159e+00,1.057473411206754976e+00,1.035038659718641618e+00,1.136013427558774103e+00,1.042442245416823843e+00,8.762826367511452608e-01,1.927826863898400633e+00,1.175987604725980074e+00,7.727434793781158273e-01,8.873676569433163186e-01,1.007894322313691360e+00,1.221510111094536111e+00
1.137457975719231795e+00,7.723685762001899491e-01,7.009092570732352590e-01,7.222248673658385743e-01,9.322994238559101365e-01,1.272053153115010993e+00,7.606145368492686076e-01,1.348515346363529765e+00,4.031893428309928362e-01,1.069483064386555160e+00,8.832401633315415390e-01,9.268405455256847336e-01,7.699882603578439566e-01,9.355431777190130749e-01,3.567254622345907289e-01,6.891522591717751389e-01,4.735270019505500305e-01,4.951364410838568486e-01,8.414942886995365745e-01,1.089919592956607675e+00,8.478046366488017904e-01,9.592888990726526899e-01,9.467727456936458896e-01,1.266980820993639067e+00,7.006950759741578105e-01,7.136458288297461428e-01,1.153233190372482397e+00,1.357030649485266416e+00,6.092889416320028673e-01,1.004864707990781536e+00,5.636162416782304341e-01,1.142603677864163059e+00,8.886970357426777767e-01,1.016299736609492133e+00,9.254633669611523894e-01,1.570166677714598391e+00,1.024839890022257727e+00,1.007452711108767440e+00,1.739549730899394131e+00,5.454631065857250549e-01,1.179969210898144771e+00,1.320314412353465361e+00,5.976482245859063847e-01,1.041531029237294792e+00,1.227108025897802879e+00,9.301498721940302250e-01,1.049797076574050525e+00,8.737726730912352968e-01,1.288360357812275980e+00,6.882345212735662132e-01
9.438916996912528612e-01,6.161322960710242658e-01,4.856100952579274765e-01,8.368091565914583807e-01,7.507543938490641722e-01,6.439277289535791926e-01,5.738123866719448962e-01,1.191297535977319466e+00,8.593921742912051798e-01,6.283066081668312597e-01,5.154253615987438586e-01,9.242297652678198583e-01,7.608905716706975131e-01,6.483486556815979407e-01,6.608076194560048577e-01,7.306384487793263771e-01,1.077403473515132326e+00,1.076862564142262446e+00,9.106162097691334889e-01,9.991372469502529663e-01,8.633393001795426347e-01,5.745231139900168760e-01,1.107922373716728526e+00,7.375670087898709149e-01,1.317960179995302017e+00,7.234943480063259491e-01,9.054548907817970838e-01,1.063512526245880441e+00,9.366817435316392437e-01,8.585544290195852302e-01,6.770440096127122720e-01,8.624186825824938785e-01,8.696641017884824132e-01,9.460824726227912151e-01,8.966111250369805941e-01,1.352656744914837228e+00,6.161783341411697368e-01,1.287767965557229832e+00,1.450832865050261322e+00,1.000074691642603764e+00,9.230768005259593068e-01,1.751878424495493691e+00,7.682650938383193129e-01,1.085882158605757652e+00,1.040021632614565927e+00,1.325052169547100256e+00,1.042810178026590151e+00,1.522107613103678592e+00,1.098656941098330675e+00,1.464919182598114933e+00
7.262449838722206952e-01,1.267953325345996474e+00,1.577871966635695289e+00,8.579267497379496898e-01,9.204300555933414563e-01,9.971394683125416325e-01,7.793888140314445545e-01,8.032465497782584896e-01,5.870183684235763533e-01,7.214482536369086763e-01,7.872827193411413571e-01,4.907933328141186879e-01,1.129572773014561715e+00,1.018335566678039816e+00,6.981443833043943226e-01,9.950769742013323427e-01,6.148969387805919284e-01,1.006304263473903227e+00,1.008884766555625312e+00,8.337057275920344290e-01,1.333626645258224830e+00,9.024749546558765712e-01,1.154863570812697082e+00,9.443908895293979811e-01,1.140831715583539907e+00,8.262086479679678908e-01,7.334946011172363001e-01,5.970142348451644709e-01,8.808436004714981227e-01,8.205130554164622447e-01,7.605327126329187726e-01,8.591002196389085910e-01,7.269990874529886904e-01,9.583650062475103093e-01,7.577959336769877208e-01,1.044181890660608847e+00,7.687824505629166083e-01,8.572574606608993619e-01,8.409146463640120306e-01,6.148657854801617972e-01,6.961805222090615697e-01,9.381606661730257368e-01,1.467467659609593467e+00,7.824474530455163279e-01,1.112457630876680259e+00,1.011317917208598427e+00,7.684259926381122874e-01,9.588511344315205909e-01,1.060849355611665823e+00,6.149492956382740516e-01
1.583929628580121651e+00,1.286379874910119181e+00,8.089768945828434976e-01,7.892988004998523488e-01,1.135298375289863548e+00,1.068383411805937655e+00,5.018648529700807659e-01,1.187538092786381894e+00,6.878337361072943690e-01,9.857685102769353502e-01,7.458410169781563015e-01,4.515008795860452895e-01,1.118975306435516348e+00,7.282802551746176967e-01,9.514802703389417804e-01,1.200993885757716928e+00,8.531923317157362741e-01,7.027415247529049669e-01,7.642292253445591710e-01,7.664441827149215403e-01,1.320150500670194571e+00,6.924016130236545497e-01,5.976309305265449234e-01,5.563813228295321212e-01,8.877720979876884133e-01,9.995260608413263359e-01,6.149421693578569492e-01,9.942562918426656182e-01,8.973795731303113588e-01,8.013347939189185976e-01,9.886710721353677567e-01,8.806292363934520306e-01,8.013589402321581456e-01,1.035515014816948298e+00,1.026920802760920459e+00,6.839148869967526245e-01,1.069393672055025890e+00,7.760574259803927344e-01,1.237252845711351856e+00,1.078080414467521120e+00,9.609851952170955780e-01,1.439951466209485886e+00,9.016832026857140026e-01,1.089597214268048564e+00,8.679873339650463482e-01,1.377863600196966853e+00,7.754542554989977132e-01,8.994661380019831620e-01,1.384294613184867684e+00,8.685242160710515691e-01
1.284057416572614185e+00,1.104512344355348619e+00,9.889198330782786872e-01,1.073487503431251655e+00,8.176348826413304405e-01,6.715579808691125585e-01,1.031054411027723772e+00,1.473822126677380329e+00,6.765605265325211892e-01,4.215529968037515784e-01,9.133458183575722256e-01,7.027908203089199279e-01,5.664498911677943171e-01,1.230400180947031519e+00,7.775810714197759488e-01,5.519990543480771672e-01,8.112927025450475949e-01,5.966707138562826751e-01,5.518252252004043346e-01,1.036887094567506828e+00,1.272598059527940917e+00,7.263660271801967161e-01,9.042789805996394037e-01,8.552254372771379565e-01,1.177095447389339578e+00,7.052491030365726221e-01,1.118063354518058494e+00,6.301659528843563951e-01,1.124421602933223463e+00,6.296054448603010112e-01,1.148383294898423390e+00,6.740932252428973870e-01,1.588849994201131599e+00,8.805788624695514155e-01,1.475063123118089070e+00,1.321564502624297033e+00,7.218189239530057311e-01,9.953192195172289036e-01,7.326319829375732562e-01,1.145640333855601600e+00,7.471520577427199772e-01,1.620676635904905849e+00,1.015825109809779470e+00,7.380882322245927440e-01,6.725159485510390223e-01,1.164853712679994269e+00,8.262387077916386602e-01,6.316511448271842077e-01,1.219661952943272176e+00,8.183738824016428826e-01
6.984639878730068974e-01,9.534264364564821737e-01,1.371801255305361344e+00,8.250419542460079025e-01,1.458049139621076851e+00,9.178017079924088995e-01,1.060543950639204480e+00,1.000591308609006136e+00,6.876837920030470785e-01,1.013732520879319754e+00,1.364567343104500008e+00,1.167767033275196153e+00,1.082556275675400581e+00,7.929604979064655002e-01,8.346665023340351652e-01,1.035581320030950492e+00,6.414397575242539729e-01,4.396947598787693257e-01,4.877271267005845456e-01,9.702064839288897513e-01,8.570340282174899738e-01,5.929899339300126471e-01,5.572363044891891493e-01,5.561141600287571318e-01,6.411895112097063532e-01,8.497765331242194131e-01,1.077857299278342840e+00,7.767364017190281356e-01,8.333684830321864689e-01,1.451573071902217071e+00,1.180324700884222811e+00,4.300789593091652874e-01,1.260924232388358268e+00,7.715589584973774340e-01,6.168067972073665306e-01,6.738006558807221325e-01,6.453090721667218421e-01,1.572436875274290546e+00,1.343694289677172637e+00,5.162010917076238492e-01,9.696697216663056063e-01,1.508401305600897802e+00,9.241548481886864286e-01,8.224998338032862844e-01,1.447196074580276104e+00,1.265202714502684511e+00,1.102214495486019574e+00,6.826253312839436482e-01,5.781995701811493138e-01,1.241431956140997217e+00
1.504498586705814933e+00,7.404739851593165056e-01,6.563067629607750586e-01,4.988783498833228025e-01,1.099691309687234497e+00,1.447957751983111496e+00,8.890590639084328117e-01,1.193642713675304279e+00,6.413321875821862417e-01,8.709254034586344506e-01,5.575225849645956133e-01,9.576160931470074633e-01,1.135461001162248573e+00,1.104641643901581372e+00,6.302821557087803228e-01,8.853394046128787442e-01,8.564789177628957528e-01,8.307052195335991041e-01,5.496951906166634982e-01,6.836152299684863376e-01,5.451928508510327509e-01,5.875047776713464565e-01,5.392081762798297540e-01,1.051557697311890971e+00,7.677014534492395681e-01,6.080484930519344244e-01,7.440068307138243409e-01,6.464715610130840062e-01,8.729872049344929996e-01,8.113367532705032525e-01,1.443415837171077687e+00,5.963875229286040858e-01,1.174893898228349665e+00,6.563993178129361450e-01,5.002285969463061699e-01,8.801643330740839266e-01,5.962790226802818783e-01,1.043328720195361159e+00,1.056221502245276556e+00,8.599925383751250152e-01,6.789284173512039056e-01,1.788724064947607051e+00,8.391193529414300301e-01,8.107119301379567267e-01,1.254250711428631204e+00,1.662563092493546391e+00,8.714460840044868650e-01,1.064367880814122369e+00,1.191000241737697252e+00,1.296858556760285497e+00
7.208416930781444965e-01,7.368766168534037764e-01,1.507309789639011743e+00,8.189028134520199842e-01,7.118942701004068452e-01,9.058254967611798492e-01,7.895869669994667328e-01,1.184619373359270922e+00,6.861968770539971230e-01,7.557079503145183175e-01,1.089863348800997667e+00,5.133376860331920755e-01,1.029664579242334677e+00,6.367617082466432432e-01,1.259940591214550931e+00,7.836055790579632419e-01,1.150351791856301764e+00,6.899143908839010519e-01,8.516065713173605056e-01,1.048369223767974701e+00,7.792865506984048007e-01,9.429959518335466750e-01,8.283692356115028854e-01,8.605192987085720224e-01,1.056299903604382084e+00,7.773897430101899264e-01,9.348383504049516679e-01,6.116329844297722085e-01,9.673574707436565223e-01,1.037878879794246201e+00,9.327499552122361370e-01,9.727738629638882362e-01,8.878958398193302903e-01,6.277998582209864953e-01,8.677058557118273452e-01,8.528653440073936665e-01,6.074188103938481520e-01,8.012425771746908287e-01,1.207770004035126243e+00,5.644905221172142884e-01,7.286767460552467934e-01,1.445493508117224879e+00,1.015212613092891125e+00,1.373707955083829813e+00,1.274106252987638799e+00,5.946076706162770620e-01,1.372359306157096892e+00,1.408484749225555444e+00,1.334789804052153084e+00,1.157408140160996357e+00
5.887447665914993244e-01,6.107364948432066898e-01,1.189231858277383092e+00,6.366996562041737917e-01,9.466679774675352821e-01,4.452561197775329882e-01,8.346594977958368133e-01,1.562285841070379711e+00,1.203502667828889372e+00,1.039888334178212137e+00,1.407410203384386271e+00,1.079814501905222768e+00,5.437551884467044516e-01,8.111100302257632233e-01,1.016620305155133241e+00,1.016906344868610423e+00,9.048293805845529780e-01,7.451414704568585234e-01,1.364853517990065601e+00,5.305851592160386598e-01,6.415688993675602303e-01,7.484833973229103599e-01,6.444599415286783595e-01,4.557168279771561248e-01,1.054465348112273437e+00,5.531041687737926482e-01,1.082475045714039741e+00,1.017965199683183997e+00,1.038394275380680520e+00,7.728669893391590939e-01,6.503982785928659194e-01,5.118018728325069988e-01,9.446590815150355258e-01,6.380626650557348345e-01,1.030193146183193464e+00,1.303923531711323580e+00,9.991093315562047383e-01,1.406955246171693652e+00,8.886500299613203646e-01,6.065292743330156222e-01,8.126209893170577292e-01,1.059038030051961510e+00,7.737983576087288373e-01,9.082803911840533484e-01,1.027991196210372937e+00,1.385952633139413859e+00,1.318148143454674459e+00,8.234315713332425180e-01,7.274432861566499930e-01,1.122907285645190267e+00
9.319425640721945570e-01,6.810157402731249476e-01,1.214244956582140711e+00,9.711537038391074850e-01,5.838865827758412674e-01,1.696869750721896608e+00,9.632783853263411356e-01,1.119633455332086358e+00,1.350490132973266366e+00,8.800130674600945557e-01,1.278579541423438659e+00,8.648014423445286036e-01,6.665510154938744103e-01,4.901923234272639318e-01,7.768545044329976390e-01,9.817943231271740734e-01,4.653244664821123422e-01,5.487259941674951236e-01,6.382713437023765923e-01,1.079127217498903279e+00,4.868317060054279111e-01,6.296566894002512127e-01,7.304929401754695073e-01,1.230187681766928387e+00,8.352280077652324275e-01,7.153140357176309694e-01,6.393854220744332739e-01,6.715154676731349692e-01,1.219126238136429841e+00,6.230975428447105280e-01,1.387856884366155175e+00,6.583123800515620072e-01,6.066130649873213709e-01,8.114106966702552270e-01,1.018522532915925094e+00,1.305897427522172638e+00,4.115560017832615713e-01,6.464542127917087821e-01,9.557257064486105458e-01,9.377524826111841572e-01,1.003881326892787751e+00,8.227175894283439428e-01,9.091804148930204832e-01,1.645680643468472981e+00,6.915841191862948101e-01,1.054700242287125223e+00,1.425003342024931952e+00,4.610445615531057473e-01,6.529504958004024306e-01,8.505429568782731931e-01
1.169533520030077822e+00,8.906883316771316839e-01,1.194160433551424871e+00,1.462702080418618822e+00,6.850420432264158199e-01,1.055571349692006500e+00,1.270935487757879789e+00,1.169427878087209827e+00,8.033384978183780722e-01,1.160350598912956110e+00,5.687392350595199542e-01,1.686407500305385554e+00,9.119996279636755077e-01,1.134398351765934843e+00,7.772367422465658038e-01,5.513592301480606528e-01,6.782812896722331120e-01,1.217011348465199871e+00,4.317491260758260507e-01,6.763244207930660945e-01,7.425007721445167075e-01,6.972174882534076801e-01,1.741485498976277357e+00,6.214306456630090958e-01,1.558957855023888950e+00,7.443652192450800342e-01,1.088654742483896154e+00,9.728601183225485949e-01,6.701722283686591952e-01,7.489815440287257431e-01,5.600721288086650818e-01,8.569647975329207634e-01,1.270523684223224148e+00,8.241086114660312045e-01,9.006929314334671810e-01,1.023142550331787692e+00,1.716650271259721805e+00,1.038057007708477864e+00,6.001729291882844652e-01,1.170593534665552271e+00,1.110960143927324451e+00,1.217488668174568911e+00,8.896536427723980012e-01,1.161072119036281824e+00,6.780658995933686040e-01,1.380524865334695317e+00,1.075601015213511591e+00,8.085443052115408591e-01,9.973578627908290528e-01,8.424539422821963885e-01
